timestamp,gimbal_position_deg,gimbal_speed_hz,wheel_speed_hz,wheel_accel_rad_s2,tmp_bot_C,tmp_top_C,cur_3v3_A,cur_5V_A,vol_3v3_V,vol_5V_V,cmd_gimbal_rate_rad_s,cmd_wheel_torque_mNm,event
2025/5/29 05:50,319.9,0,143.48,36.004,25.7,25.6,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:50,319.741,0,143.82,49.43,25.9,25.7,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:50,319.669,0,142.3,-13.731,25.8,25.6,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:50,320.229,0,142.6,-2.742,25.7,25.7,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:50,320.279,0.001,143.16,24.404,25.9,25.5,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:50,320.158,0,142.17,-12.202,25.8,25.6,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:50,319.691,0,143.65,42.722,25.8,25.7,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:50,319.62,0,142.9,10.979,26,25.6,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:50,319.807,0,142.25,-12.508,26,25.6,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:50,319.785,0,142.21,-9.7552,25.9,25.6,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:50,319.999,0,143.48,44.547,25.9,25.7,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:50,319.807,0,141.86,-10.979,25.9,25.6,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:51,320.114,0,142.08,-9.4599,25.9,25.5,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:51,319.9,0,142.13,-9.4599,25.9,25.8,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:51,319.927,0,143.56,44.853,25.8,25.6,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:51,320.043,0,142.13,-9.7552,25.9,25.9,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:51,319.9,0,142.21,-13.119,25.9,25.7,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:51,319.834,0,142.34,-13.425,25.9,25.6,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:51,320.065,0,142.38,-13.119,25.9,25.7,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:51,320.158,0,142.25,-18.308,25.8,25.7,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:51,319.669,0,142.21,-14.343,26,25.9,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:51,319.669,0,142.21,-16.167,25.9,25.7,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:51,319.949,0,143.21,20.133,25.8,25.6,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:51,320.043,0,143.34,31.427,25.8,25.6,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:51,320.092,0,142.3,-9.7552,25.8,25.8,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:51,320.229,0,142.17,-11.896,26,25.7,0,0,0,0,0,0.44999999999999996,
2025/5/29 05:51,320.229,0,141.78,-12.814,25.9,25.6,0,0,0,0,0,0.49999999999999994,TORQUE_CHANGE
2025/5/29 05:51,319.598,0,141.82,-11.59,25.9,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,320.043,0,141.86,-10.367,25.9,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,320.229,0,143.43,51.265,25.8,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,319.949,0,143.48,42.722,25.9,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,320.114,0,143.56,43.028,25.9,25.6,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,319.949,0,142.38,-10.061,26,25.8,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,320.186,0,142.38,-9.7552,25.9,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,319.713,0,142.38,-11.59,25.9,25.6,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,319.548,0,142.3,-11.59,26,25.6,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,319.971,0,142.34,-8.2365,25.9,25.6,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,319.999,0,142.6,3.6595,25.9,25.8,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,320.092,0,142.21,-14.343,25.9,25.8,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,320.251,0.001,142.17,-14.037,25.9,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,319.856,0,143.91,53.089,25.9,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,319.62,0,142.9,10.673,25.9,25.4,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,319.807,0,143.16,25.933,26.1,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,319.949,0,142.21,-11.284,25.9,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,319.834,0,142.21,-9.154,25.9,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,319.999,0,142.34,-5.484,25.9,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,320.279,0.001,142.17,-15.861,26,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,320.065,0,142.34,-8.8482,25.9,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,320.065,0,142.73,5.484,25.8,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,320.021,0,142.17,-12.814,26.1,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,319.949,0,142.82,11.284,26,25.6,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,319.598,0,142.34,-9.7552,26,25.8,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,319.691,0,143.78,50.041,26,25.6,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,320.208,0,143.38,33.568,25.9,25.8,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,320.323,0.001,143.26,33.262,25.9,25.8,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,320.114,0,142.21,-10.673,26,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,320.043,0,142.17,-13.731,26,25.9,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,319.949,0,143.08,20.438,26,25.9,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,319.9,0,143.52,41.193,26,25.8,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,319.9,0,142.08,-16.779,26,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,319.669,0,142.43,2.1303,26,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,320.043,0,143.21,44.853,25.9,25.9,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,319.856,0,142.04,-3.3537,25.9,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,319.763,0,143.78,56.148,26.1,25.9,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,319.785,0,142.17,-13.425,26,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,320.092,0,142.38,-8.5424,25.9,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,320.323,0.001,142.25,-15.556,26.1,25.9,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,319.713,0,142.47,-8.5424,25.9,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,319.62,0,143.96,48.818,26.1,25.8,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,320.186,0,142.17,-17.696,25.9,25.8,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,320.186,0,142.34,-10.673,26,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:51,320.114,0,142.08,-17.391,26,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:52,319.856,0,142.21,-12.814,26,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:52,319.9,0,142.25,-9.7552,26,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:52,319.763,0,142.21,-11.59,26,25.6,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:52,319.807,0,142.25,-15.556,26.1,25.9,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:52,319.763,0,143.26,30.51,25.9,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:52,319.9,0,142.21,-9.7552,25.9,25.8,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:52,319.949,0,142.21,-8.8482,26.1,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:52,319.971,0,142.47,5.1781,25.9,25.6,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:52,319.999,0,143.52,42.722,26,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:52,319.856,0,142.25,-12.202,25.8,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:52,320.043,0,142.3,-7.9307,26,25.9,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:52,319.999,0,142.21,-15.25,26,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:52,319.949,0,142.34,-9.154,26,25.7,0,0,0,0,0,0.49999999999999994,
2025/5/29 05:52,319.9,0,142.21,-15.25,26,26,0,0,0,0,0,0.49999999999999994,
