timestamp,gimbal_position_deg,gimbal_speed_hz,wheel_speed_hz,wheel_accel_rad_s2,tmp_bot_C,tmp_top_C,cur_3v3_A,cur_5V_A,vol_3v3_V,vol_5V_V
5/29/2025 1:13,233.218,0,143.7,43.935,26.2,26.4,0.094,0.518,3.257,4.942
5/29/2025 1:13,233.218,0,142.21,-15.25,26.2,26.4,0.095,0.401,3.257,4.947
5/29/2025 1:13,233.388,0,142.6,4.8723,26.3,26.4,0.098,0.372,3.256,4.953
5/29/2025 1:13,233.597,0,142.65,9.4599,26.2,26.5,0.095,0.353,3.257,4.955
5/29/2025 1:14,233.492,0,142.38,-6.7073,26.3,26.2,0.094,0.41,3.256,4.946
5/29/2025 1:14,232.949,0,142.47,-15.25,26.2,26.3,0.099,0.46,3.256,4.94
5/29/2025 1:14,233.514,0,142.47,-13.119,26.3,26.2,0.091,0.468,3.256,4.951
5/29/2025 1:14,233.729,0.001,142.38,-11.59,26.2,26.2,0.095,0.435,3.257,4.949
5/29/2025 1:14,233.322,0,142.17,-12.508,26.4,26.3,0.098,0.456,3.259,4.951
5/29/2025 1:14,233.24,0,142.04,-14.343,26.3,26.2,0.095,0.501,3.257,4.94
5/29/2025 1:14,233.41,0,142.13,-14.037,26.4,26.3,0.095,0.476,3.259,4.946
5/29/2025 1:14,233.053,0,143.34,34.169,26.4,26.2,0.095,0.489,3.259,4.946
5/29/2025 1:14,233.053,0,142.17,-10.673,26.4,26.3,0.094,0.425,3.259,4.955
5/29/2025 1:14,233.24,0,142.21,-11.284,26.3,26.3,0.096,0.403,3.259,4.957
5/29/2025 1:14,233.262,0,142.17,-14.037,26.2,26.2,0.09,0.427,3.257,4.949
5/29/2025 1:14,233.366,0,142.95,13.731,26.4,26.4,0.095,0.444,3.256,4.949
5/29/2025 1:14,233.536,0,142.25,-10.061,26.3,26.4,0.096,0.477,3.257,4.947
5/29/2025 1:14,233.091,0,142.17,-13.425,26.4,26.2,0.09,0.45,3.257,4.951
5/29/2025 1:14,232.987,0,142.6,8.8482,26.3,26.4,0.095,0.43,3.259,4.955
5/29/2025 1:14,233.619,0,141.95,-12.814,26.4,26.3,0.096,0.479,3.256,4.947
5/29/2025 1:14,233.641,0,142.3,-3.6595,26.4,26.4,0.098,0.431,3.257,4.951
5/29/2025 1:14,233.366,0,142.34,-10.367,26.4,26.4,0.095,0.466,3.257,4.951
5/29/2025 1:14,233.218,0,142.34,-12.202,26.1,26.4,0.096,0.451,3.256,4.949
5/29/2025 1:14,233.707,0.001,142.3,-11.284,26.2,26.2,0.097,0.479,3.256,4.94
5/29/2025 1:14,233.306,0,142.95,14.944,26.4,26.3,0.096,0.452,3.259,4.949
5/29/2025 1:14,233.157,0,143.48,44.853,26.4,26.2,0.098,0.524,3.257,4.944
5/29/2025 1:14,233.179,0,142.13,-13.425,26.4,26.3,0.095,0.453,3.259,4.957
5/29/2025 1:14,233.322,0,142.21,-12.508,26.3,26.3,0.096,0.439,3.259,4.953
5/29/2025 1:14,233.284,0,142.08,-17.696,26.3,26.3,0.098,0.434,3.257,4.953
5/29/2025 1:14,233.344,0,142.04,-18.308,26.2,26.2,0.09,0.523,3.257,4.94
5/29/2025 1:14,233.745,0.001,141.95,-17.696,26.1,26.2,0.095,0.51,3.256,4.942
5/29/2025 1:14,233.575,0,142.6,4.577,26.2,26.4,0.099,0.501,3.257,4.944
5/29/2025 1:14,233.492,0,142.25,-7.6248,26.2,26.2,0.089,0.463,3.257,4.949
5/29/2025 1:14,233.448,0,142.25,-11.284,26.2,26.3,0.094,0.457,3.257,4.951
5/29/2025 1:14,233.201,0,142.34,-6.0957,26.4,26.4,0.097,0.493,3.259,4.947
5/29/2025 1:14,233.201,0,143.6,43.323,26.2,26.2,0.096,0.538,3.257,4.942
5/29/2025 1:14,233.492,0,143.78,49.735,26.1,26.4,0.095,0.478,3.256,4.944
5/29/2025 1:14,233.729,0.001,142.13,-12.508,26.1,26.4,0.097,0.416,3.257,4.949
5/29/2025 1:14,233.597,0,142.04,-13.731,26.3,26.4,0.095,0.433,3.256,4.947
5/29/2025 1:14,233.47,0,142.17,-13.731,26.1,26.2,0.095,0.468,3.257,4.946
5/29/2025 1:14,233.707,0.001,142.21,-12.508,26.3,26.4,0.099,0.45,3.256,4.947
5/29/2025 1:15,233.135,0,142.65,4.8723,26.4,26.4,0.093,0.387,3.257,4.951
5/29/2025 1:15,233.113,0,143.3,30.204,26.2,26.4,0.096,0.378,3.259,4.955
5/29/2025 1:15,233.366,0,142.21,-11.284,26.2,26.3,0.098,0.508,3.257,4.94
5/29/2025 1:15,233.833,0.001,141.91,-17.085,26.2,26.4,0.095,0.439,3.256,4.94
5/29/2025 1:15,232.927,0,141.95,-13.731,26.4,26.4,0.096,0.416,3.257,4.947
5/29/2025 1:15,233.053,0,142.04,-11.896,26.4,26.4,0.098,0.422,3.259,4.953
5/29/2025 1:15,233.575,0,142.86,10.979,26.4,26.4,0.096,0.362,3.257,4.957
5/29/2025 1:15,233.619,0,142.21,-17.391,26.2,26.4,0.095,0.433,3.256,4.942
5/29/2025 1:15,232.949,0,142.34,-13.119,26.4,26.2,0.098,0.46,3.257,4.946
5/29/2025 1:15,233.663,0,142.08,-17.391,26.3,26.4,0.095,0.452,3.256,4.942
5/29/2025 1:15,233.663,0,142.21,-14.343,26.2,26.2,0.096,0.44,3.257,4.949
5/29/2025 1:15,233.47,0,142.08,-13.731,26.3,26.3,0.098,0.455,3.257,4.951
5/29/2025 1:15,233.322,0,142.17,-8.8482,26.4,26.3,0.095,0.467,3.259,4.949
5/29/2025 1:15,233.514,0,143.34,34.169,26.2,26.2,0.095,0.45,3.259,4.947
5/29/2025 1:15,233.179,0,143.34,34.169,26.3,26.1,0.095,0.472,3.257,4.947
5/29/2025 1:15,233.322,0,143.56,38.746,26.2,26.2,0.094,0.485,3.256,4.944
5/29/2025 1:15,233.729,0.001,143.74,46.382,26.2,26.3,0.095,0.461,3.256,4.947
5/29/2025 1:15,233.597,0,142.17,-11.284,26.3,26.1,0.089,0.441,3.256,4.949
5/29/2025 1:15,233.553,0,143.04,28.981,26.2,26.4,0.095,0.45,3.257,4.947
5/29/2025 1:15,233.113,0,143.3,43.935,26.3,26.3,0.095,0.48,3.257,4.947
5/29/2025 1:15,233.306,0,142.21,-9.4599,26.2,26.1,0.088,0.46,3.257,4.949
5/29/2025 1:15,233.075,0,142.82,7.9307,26.4,26.2,0.094,0.435,3.257,4.951
5/29/2025 1:15,233.47,0,142.43,-11.896,26.4,26.3,0.096,0.486,3.257,4.947
5/29/2025 1:15,233.322,0,142.21,-16.167,26.4,26.2,0.092,0.493,3.257,4.946
5/29/2025 1:15,233.597,0,142.3,-7.6248,26.2,26.3,0.095,0.477,3.256,4.946
5/29/2025 1:15,233.284,0,142.08,-12.814,26.4,26.3,0.099,0.46,3.257,4.949
5/29/2025 1:15,233.218,0,142.99,30.204,26.3,26.2,0.097,0.446,3.259,4.951
5/29/2025 1:15,233.306,0,142.99,24.404,26.4,26.2,0.096,0.49,3.257,4.942
5/29/2025 1:15,233.24,0,142.17,-14.037,26.3,26.4,0.097,0.49,3.257,4.946
5/29/2025 1:15,233.514,0,142.17,-7.9307,26.2,26.2,0.096,0.521,3.256,4.94
5/29/2025 1:15,233.306,0,142.04,-13.731,26.2,26.3,0.097,0.475,3.257,4.947
5/29/2025 1:15,233.448,0,142.08,-15.861,26.2,26.4,0.098,0.501,3.256,4.947
5/29/2025 1:15,233.448,0,142.95,20.133,26.2,26.3,0.088,0.525,3.257,4.94
5/29/2025 1:15,233.597,0,142.95,13.731,26.2,26.4,0.096,0.463,3.256,4.949
5/29/2025 1:15,233.157,0,142.34,-11.896,26.4,26.4,0.098,0.458,3.259,4.947
5/29/2025 1:15,233.157,0,143.65,41.193,26.3,26.2,0.089,0.451,3.257,4.951
5/29/2025 1:16,233.619,0,143.12,25.627,26.2,26.2,0.095,0.447,3.256,4.947
5/29/2025 1:16,233.811,0.001,141.86,-20.744,26.2,26.4,0.101,0.444,3.257,4.949
5/29/2025 1:16,233.492,0,142.13,-10.979,26.2,26.3,0.092,0.45,3.256,4.947
5/29/2025 1:16,233.344,0,143.16,23.803,26.2,26.4,0.095,0.487,3.257,4.944
5/29/2025 1:16,233.201,0,142.3,-11.284,26.4,26.2,0.098,0.424,3.259,4.951
5/29/2025 1:16,233.218,0,142.25,-13.119,26.4,26.2,0.095,0.382,3.257,4.949
5/29/2025 1:16,233.47,0,143.52,36.922,26.1,26.3,0.096,0.477,3.256,4.944
5/29/2025 1:16,233.306,0,142.86,10.979,26.5,26.4,0.096,0.391,3.257,4.949
5/29/2025 1:16,233.24,0,142.25,-15.25,26.4,26.4,0.095,0.407,3.257,4.953
5/29/2025 1:16,233.135,0,143.08,21.662,26.2,26.2,0.095,0.419,3.256,4.947
5/29/2025 1:16,233.492,0,142.17,-11.59,26.3,26.4,0.099,0.451,3.257,4.942
5/29/2025 1:16,233.641,0,141.91,-17.391,26.4,26.4,0.095,0.43,3.256,4.942
5/29/2025 1:16,233.427,0,143.38,37.228,26.2,26.3,0.094,0.438,3.257,4.942
5/29/2025 1:16,233.322,0,143.56,47.299,26.3,26.3,0.098,0.406,3.257,4.949
5/29/2025 1:16,233.41,0,142.08,-11.896,26.2,26.4,0.094,0.43,3.257,4.947
5/29/2025 1:16,233.877,0.001,142.51,-3.3537,26.4,26.2,0.096,0.431,3.257,4.951
5/29/2025 1:16,233.553,0,142.17,-13.731,26.2,26.3,0.098,0.446,3.256,4.946
5/29/2025 1:16,233.448,0,142.9,13.731,26.4,26.3,0.095,0.461,3.257,4.947
5/29/2025 1:16,233.201,0,143.26,30.816,26.1,26.4,0.098,0.475,3.257,4.947
5/29/2025 1:16,233.201,0,142.13,-17.085,26.3,26.4,0.099,0.41,3.257,4.958
5/29/2025 1:16,233.448,0,142.73,8.8482,26.4,26.3,0.096,0.427,3.256,4.951
5/29/2025 1:16,233.663,0,142.6,4.577,26.3,26.3,0.098,0.405,3.257,4.955
5/29/2025 1:16,233.663,0,142.08,-12.508,26.3,26.2,0.095,0.444,3.257,4.947
5/29/2025 1:16,233.448,0,142.08,-17.085,26.4,26.3,0.095,0.483,3.256,4.947
5/29/2025 1:16,233.179,0,142.6,3.3537,26.4,26.3,0.096,0.454,3.257,4.951
5/29/2025 1:16,233.306,0,142.21,-13.119,26.3,26.2,0.088,0.464,3.257,4.949
5/29/2025 1:16,233.553,0,142.34,-8.2365,26.3,26.3,0.095,0.491,3.256,4.944
5/29/2025 1:16,233.47,0,142.38,-7.9307,26.2,26.2,0.095,0.458,3.256,4.949
5/29/2025 1:16,233.619,0,142.13,-9.4599,26.4,26.2,0.089,0.45,3.257,4.951
5/29/2025 1:16,233.597,0,142.13,-12.202,26.2,26.4,0.096,0.456,3.257,4.953
5/29/2025 1:16,233.388,0,143.12,24.098,26.5,26.4,0.097,0.514,3.257,4.942
5/29/2025 1:16,233.135,0,142.04,-19.215,26.4,26.2,0.093,0.502,3.257,4.942
5/29/2025 1:16,233.575,0,142.04,-14.037,26.2,26.4,0.096,0.497,3.257,4.942
5/29/2025 1:16,233.113,0,142.08,-11.59,26.5,26.2,0.098,0.46,3.259,4.957
5/29/2025 1:16,233.053,0,142.34,-11.896,26.3,26.3,0.097,0.438,3.259,4.955
5/29/2025 1:16,233.619,0,142.3,-14.944,26.2,26.3,0.095,0.466,3.256,4.951
5/29/2025 1:16,233.745,0.001,142.99,14.343,26.4,26.4,0.098,0.511,3.257,4.947
5/29/2025 1:17,233.091,0,142.38,-9.7552,26.4,26.4,0.095,0.46,3.257,4.947
5/29/2025 1:17,233.179,0,143.48,37.839,26.4,26.2,0.095,0.428,3.257,4.955
5/29/2025 1:17,233.388,0,141.99,-16.473,26.4,26.2,0.099,0.486,3.257,4.951
5/29/2025 1:17,233.053,0,143.48,39.664,26.2,26.3,0.095,0.451,3.256,4.947
5/29/2025 1:17,233.201,0,143.34,35.087,26.2,26.4,0.097,0.447,3.256,4.946
5/29/2025 1:17,233.284,0,142.04,-13.731,26.2,26.4,0.098,0.465,3.256,4.944
5/29/2025 1:17,233.641,0,142.25,-14.343,26.2,26.4,0.095,0.476,3.257,4.944
5/29/2025 1:17,233.492,0,142.17,-19.215,26.3,26.4,0.095,0.417,3.256,4.951
5/29/2025 1:17,233.306,0,143.08,20.133,26.2,26.3,0.1,0.433,3.257,4.951
5/29/2025 1:17,233.24,0,142.25,-3.9653,26.3,26.3,0.095,0.406,3.257,4.949
5/29/2025 1:17,233.179,0,142.21,-10.673,25.7,26.3,0.095,0.479,3.256,4.947
5/29/2025 1:17,232.949,0,142.51,2.1303,26.2,26.2,0.098,0.421,3.256,4.949
5/29/2025 1:17,233.767,0.001,142.17,-10.979,26.3,26.3,0.096,0.43,3.257,4.947
5/29/2025 1:17,233.619,0,142.47,-0.60113,26.2,26.4,0.095,0.452,3.256,4.944
5/29/2025 1:17,233.575,0,143.38,33.568,26.3,26.2,0.094,0.424,3.256,4.944
5/29/2025 1:17,233.492,0,142.25,-12.508,26.5,26.4,0.095,0.46,3.257,4.949
5/29/2025 1:17,233.24,0,142.25,-7.6248,26.2,26.3,0.095,0.421,3.259,4.953
5/29/2025 1:17,233.053,0,143.3,35.087,26.4,26.4,0.09,0.397,3.259,4.953
5/29/2025 1:17,232.927,0,142.04,-14.638,26.4,26.4,0.096,0.445,3.257,4.949
5/29/2025 1:17,233.262,0,142.43,1.8245,26.4,26.4,0.096,0.43,3.257,4.949
5/29/2025 1:17,233.113,0,142.86,9.4599,26.3,26,0.089,0.484,3.256,4.944
5/29/2025 1:17,233.284,0,142.82,8.2365,26.3,26.5,0.096,0.438,3.257,4.953
5/29/2025 1:17,233.514,0,142.21,-10.061,26.5,26.4,0.096,0.482,3.256,4.951
5/29/2025 1:17,233.218,0,142.34,-6.7073,26.4,26.2,0.093,0.419,3.257,4.955
5/29/2025 1:17,233.075,0,142.34,-8.2365,26.2,26.4,0.095,0.452,3.259,4.949
5/29/2025 1:17,233.24,0,142.99,16.167,26.3,26.4,0.095,0.483,3.257,4.949
5/29/2025 1:17,233.597,0,143.48,36.31,26.2,26.3,0.095,0.427,3.256,4.951
5/29/2025 1:17,233.575,0,142.82,9.154,26.3,26.3,0.095,0.453,3.257,4.953
5/29/2025 1:17,233.284,0,142.99,19.827,26.4,26.3,0.1,0.463,3.257,4.949
5/29/2025 1:17,233.344,0,141.99,-15.861,26.4,26.3,0.094,0.471,3.257,4.951
5/29/2025 1:17,233.575,0,141.95,-11.59,26.4,26.3,0.096,0.451,3.257,4.949
5/29/2025 1:17,233.448,0,142.13,-9.7552,26.4,26.4,0.1,0.477,3.256,4.942
5/29/2025 1:17,233.553,0,142.38,-4.577,26.4,26.2,0.09,0.469,3.256,4.944
5/29/2025 1:17,233.536,0,142.38,-9.7552,26.4,26.3,0.096,0.49,3.256,4.944
5/29/2025 1:17,233.262,0,142.34,-11.284,26.2,26.4,0.1,0.519,3.257,4.942
5/29/2025 1:17,233.366,0,142.3,-8.8482,26.4,26.2,0.089,0.464,3.256,4.949
5/29/2025 1:18,233.553,0,142.13,-15.25,26.3,26.4,0.097,0.461,3.257,4.951
5/29/2025 1:18,233.262,0,142.08,-17.391,26.5,26.4,0.099,0.418,3.257,4.955
5/29/2025 1:18,233.388,0,142.08,-12.202,26.4,26.2,0.092,0.492,3.257,4.944
5/29/2025 1:18,233.575,0,142.73,9.7552,26.3,26.4,0.096,0.491,3.257,4.949
5/29/2025 1:18,233.113,0,142.34,-8.8482,26.4,26.3,0.099,0.47,3.259,4.949
5/29/2025 1:18,232.987,0,143.08,18.002,26.2,26.3,0.096,0.443,3.257,4.949
5/29/2025 1:18,233.427,0,143.43,37.534,26.2,26.4,0.095,0.475,3.256,4.949
5/29/2025 1:18,233.789,0.001,142.21,-8.8482,26.4,26.4,0.099,0.467,3.256,4.946
5/29/2025 1:18,233.427,0,142.51,0.29529,26.4,26.4,0.095,0.449,3.259,4.949
5/29/2025 1:18,233.031,0,142.08,-14.638,26.3,26.3,0.095,0.449,3.257,4.949
5/29/2025 1:18,233.157,0,142.21,-10.673,26.4,26.3,0.099,0.442,3.257,4.953
5/29/2025 1:18,233.179,0,142.3,-1.2128,26.2,26.5,0.094,0.438,3.259,4.951
5/29/2025 1:18,233.322,0,143.21,37.228,26.2,26.4,0.095,0.521,3.257,4.942
5/29/2025 1:18,233.575,0,142.13,-11.896,26.3,26.4,0.098,0.45,3.257,4.949
5/29/2025 1:18,233.322,0,142.34,-12.202,26.4,26.4,0.095,0.377,3.259,4.955
5/29/2025 1:18,233.366,0,143.43,29.898,26.4,26.4,0.096,0.418,3.256,4.951
5/29/2025 1:18,233.075,0,143.34,26.545,26.4,26.3,0.099,0.43,3.257,4.946
5/29/2025 1:18,233.41,0,142.51,0.60113,26.3,26.4,0.095,0.472,3.257,4.944
5/29/2025 1:18,233.135,0,142.13,-12.508,26.1,26.4,0.095,0.478,3.256,4.942
5/29/2025 1:18,233.031,0,142.04,-14.343,26.4,26.2,0.098,0.402,3.257,4.957
5/29/2025 1:18,233.306,0,143.65,47.911,26.4,26.2,0.096,0.422,3.259,4.955
5/29/2025 1:18,233.344,0,142.17,-13.119,26.1,26.3,0.094,0.491,3.257,4.94
5/29/2025 1:18,233.575,0,142.3,-10.673,26.3,26.3,0.094,0.468,3.256,4.942
5/29/2025 1:18,233.514,0,141.99,-20.744,26.3,26.4,0.096,0.488,3.259,4.944
5/29/2025 1:18,233.789,0.001,142.55,3.9653,26.3,26.4,0.093,0.43,3.259,4.955
5/29/2025 1:18,233.514,0,142.08,-16.473,26.3,26.2,0.088,0.397,3.257,4.957
5/29/2025 1:18,232.905,0,142.34,-6.7073,26.4,26.4,0.095,0.402,3.257,4.957
5/29/2025 1:18,233.031,0,142.3,-7.6248,26.3,26.4,0.097,0.482,3.259,4.946
5/29/2025 1:18,233.427,0,143.7,48.206,26.2,26.2,0.087,0.48,3.256,4.942
5/29/2025 1:18,233.641,0,142.34,-10.367,26.2,26.2,0.096,0.46,3.257,4.949
5/29/2025 1:18,233.47,0,143.82,50.653,26.5,26.4,0.096,0.464,3.259,4.949
5/29/2025 1:18,233.075,0,142.34,-11.284,26.2,26.2,0.092,0.46,3.257,4.951
5/29/2025 1:18,233.427,0,143.78,48.818,26.1,26.4,0.095,0.477,3.257,4.947
5/29/2025 1:18,233.448,0,141.99,-17.696,26.4,26.4,0.096,0.425,3.256,4.951
5/29/2025 1:18,233.218,0,143.16,42.722,26.4,26.2,0.096,0.46,3.256,4.949
5/29/2025 1:18,233.344,0,141.99,-9.7552,26.3,26.3,0.096,0.455,3.259,4.947
5/29/2025 1:18,233.113,0,143.34,32.345,26.1,26.2,0.098,0.466,3.257,4.946
5/29/2025 1:19,233.47,0,142.25,-12.508,26.2,26.4,0.097,0.494,3.256,4.94
5/29/2025 1:19,233.597,0,143.91,51.265,26.4,26.4,0.096,0.464,3.256,4.951
5/29/2025 1:19,233.306,0,142.25,-14.343,26.5,26.4,0.098,0.419,3.259,4.957
5/29/2025 1:19,233.514,0,142.34,-11.896,26.2,26.4,0.094,0.452,3.256,4.949
5/29/2025 1:19,233.41,0,143.56,39.052,26.3,26.2,0.097,0.471,3.256,4.946
5/29/2025 1:19,233.575,0,142.47,2.1303,26.4,26.4,0.098,0.484,3.257,4.946
