timestamp,gimbal_position_deg,gimbal_speed_hz,wheel_speed_hz,wheel_accel_rad_s2,tmp_bot_C,tmp_top_C,cur_3v3_A,cur_5V_A,vol_3v3_V,vol_5V_V
5/29/2025 1:00,233.113,0,142.08,-14.638,25.9,26,0.096,0.517,3.256,4.946
5/29/2025 1:00,233.135,0,142.9,28.685,25.9,26,0.096,0.472,3.256,4.942
5/29/2025 1:00,233.789,0.001,142.08,-10.673,25.8,25.9,0.095,0.537,3.257,4.94
5/29/2025 1:00,233.135,0,142.38,-10.061,25.8,25.9,0.095,0.499,3.256,4.938
5/29/2025 1:00,233.41,0,142.6,18.002,25.9,25.9,0.098,0.468,3.257,4.947
5/29/2025 1:00,233.47,0,141.82,-7.319,25.9,26,0.095,0.474,3.256,4.944
5/29/2025 1:00,233.789,0.001,142.25,-5.484,26,25.8,0.095,0.464,3.257,4.949
5/29/2025 1:00,233.41,0,142.25,-12.814,25.9,25.9,0.099,0.54,3.257,4.94
5/29/2025 1:00,233.053,0,143.7,41.499,26,26,0.095,0.533,3.257,4.94
5/29/2025 1:00,233.745,0.001,143.12,17.085,25.9,25.9,0.096,0.504,3.256,4.938
5/29/2025 1:00,233.388,0,142.25,-12.814,25.9,25.9,0.099,0.471,3.257,4.946
5/29/2025 1:00,233.031,0,143.34,40.581,26,25.9,0.095,0.474,3.254,4.944
5/29/2025 1:00,233.685,0.001,142.04,-7.319,26,25.9,0.096,0.541,3.257,4.94
5/29/2025 1:00,233.707,0.001,142.13,-8.8482,25.9,25.9,0.096,0.497,3.259,4.944
5/29/2025 1:00,233.427,0,143.65,42.111,25.9,25.9,0.096,0.491,3.256,4.942
5/29/2025 1:00,233.091,0,142.6,-8.8482,25.8,25.9,0.096,0.474,3.257,4.946
5/29/2025 1:00,233.24,0,143.52,18.308,26,25.8,0.094,0.435,3.256,4.953
5/29/2025 1:00,233.031,0,142.51,-11.896,26.1,25.9,0.096,0.447,3.257,4.947
5/29/2025 1:00,233.344,0,142.73,3.6595,25.9,26,0.096,0.463,3.257,4.951
5/29/2025 1:00,233.218,0,141.86,-10.979,25.9,25.9,0.09,0.485,3.257,4.947
5/29/2025 1:00,233.113,0,142.34,-7.319,25.8,25.9,0.095,0.494,3.257,4.944
5/29/2025 1:00,232.987,0,143.74,46.382,25.9,25.8,0.094,0.46,3.257,4.944
5/29/2025 1:00,233.833,0.001,142.25,-14.343,26,25.7,0.091,0.46,3.257,4.949
5/29/2025 1:00,233.707,0.001,142.38,-8.8482,25.9,25.9,0.095,0.475,3.256,4.946
5/29/2025 1:00,233.091,0,142.55,-4.8723,26,25.9,0.096,0.413,3.257,4.953
5/29/2025 1:00,233.707,0.001,142.3,-12.508,26.1,25.9,0.095,0.43,3.259,4.953
5/29/2025 1:00,233.388,0,141.74,-12.202,25.9,25.9,0.096,0.438,3.257,4.949
5/29/2025 1:00,233.47,0,141.99,9.4599,26,26,0.096,0.462,3.256,4.938
5/29/2025 1:00,233.031,0,142.9,19.215,26,25.9,0.094,0.41,3.256,4.94
5/29/2025 1:00,233.091,0,143.3,22.273,26,26,0.095,0.407,3.259,4.951
5/29/2025 1:00,233.344,0,143.34,15.861,26,26,0.098,0.448,3.259,4.953
5/29/2025 1:01,233.179,0,142.34,-18.92,25.9,26,0.093,0.375,3.257,4.953
5/29/2025 1:01,233.135,0,142.43,-8.5424,26,26.1,0.095,0.455,3.257,4.946
5/29/2025 1:01,233.47,0,142.04,-14.638,26,25.9,0.1,0.44,3.257,4.946
5/29/2025 1:01,233.322,0,143.04,24.404,26,26.2,0.096,0.449,3.259,4.946
5/29/2025 1:01,233.091,0,143.21,31.122,26.1,26,0.097,0.433,3.257,4.951
5/29/2025 1:01,233.811,0.001,142.34,-5.7898,26,25.9,0.099,0.401,3.259,4.953
5/29/2025 1:01,233.427,0,142.82,12.508,25.9,25.9,0.095,0.478,3.257,4.947
5/29/2025 1:01,233.514,0,143.56,41.805,25.8,26,0.096,0.438,3.257,4.947
5/29/2025 1:01,233.284,0,142.21,-12.814,25.9,25.9,0.098,0.442,3.256,4.946
5/29/2025 1:01,233.157,0,142.34,-10.367,26,25.9,0.093,0.481,3.257,4.942
5/29/2025 1:01,233.536,0,142.21,-16.167,25.9,26,0.095,0.488,3.257,4.947
5/29/2025 1:01,233.536,0,142.17,-15.556,26,25.9,0.096,0.498,3.256,4.94
5/29/2025 1:01,233.284,0,142.3,-8.2365,25.9,26,0.095,0.442,3.257,4.951
5/29/2025 1:01,233.448,0,143.21,45.158,25.8,26,0.093,0.457,3.257,4.947
5/29/2025 1:01,233.262,0,141.91,-10.673,26,25.9,0.092,0.527,3.257,4.944
5/29/2025 1:01,233.47,0,141.95,-7.9307,26,26,0.095,0.535,3.256,4.935
5/29/2025 1:01,233.553,0,142.13,-10.979,25.9,25.9,0.095,0.526,3.256,4.936
5/29/2025 1:01,233.201,0,142.99,10.061,26,25.9,0.088,0.486,3.254,4.944
5/29/2025 1:01,233.284,0,142.43,-13.731,25.9,26.1,0.095,0.456,3.257,4.949
5/29/2025 1:01,233.053,0,143.65,38.441,26,26,0.095,0.447,3.257,4.951
5/29/2025 1:01,233.427,0,142.95,8.8482,25.9,25.8,0.09,0.432,3.257,4.955
5/29/2025 1:01,233.366,0,142.34,-14.944,26,26.1,0.096,0.492,3.256,4.94
5/29/2025 1:01,233.284,0,142.38,-6.4015,26,25.9,0.098,0.479,3.257,4.944
5/29/2025 1:01,233.262,0,142.08,-12.814,25.9,25.8,0.092,0.495,3.257,4.944
5/29/2025 1:01,233.597,0,141.95,-16.473,26.1,26,0.096,0.449,3.257,4.953
5/29/2025 1:01,233.514,0,142.3,-10.673,26,26,0.098,0.475,3.256,4.946
5/29/2025 1:01,233.284,0,142.34,-8.2365,26,26,0.096,0.471,3.256,4.942
5/29/2025 1:01,233.284,0,142.21,-13.425,26,26,0.096,0.473,3.257,4.947
5/29/2025 1:01,233.179,0,142.13,-8.2365,26.2,26.1,0.098,0.491,3.257,4.946
